task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,overall_score,low_level_edit_accuracy,high_level_score,relation_conditioned_fidelity,multi_chart_relation_accuracy,relation_scope_f1,relation_scope_accuracy,relation_expected_edit_fidelity,relation_nonaffected_preservation,relation_label_visual_coverage,relation_labeled_endpoint_count,visual_structural_similarity,preservation_accuracy,full_ssim,noop_full_ssim,full_ssim_improvement,full_mse,full_mae,edit_visual_score,noop_edit_mse,pred_edit_mse,preserve_mae,preserve_changed_pixel_rate,affected_chart_f1,affected_chart_precision,affected_chart_recall,reference_affected_cells,predicted_affected_cells,matched_affected_cells,affected_region_similarity,reference_affected_chart_ids_json,predicted_affected_chart_ids_json,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,relation_edge_check_count,relation_node_fidelities_json,relation_metric_applicable,layout_id,canvas_aspect_score,metric_width,metric_height,target_changed_pixel_rate,operation_count,counterfactual_operation_count,scorable_edit_operation_count,counterfactual_coverage,operation_scores_json,charteditor_full_rarm,charteditor_edit_rarm,charteditor_full_layout,charteditor_full_text,charteditor_edit_layout,charteditor_edit_text
synthetic_sample_910129,synthetic/sample_910129,synthetic,synthetic_augmented_qc,education_assessment,dashboard_aug_0146,6,stacked_area;proportional_bar;stacked_bar;treemap;density;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,1,5367x2968,ok,0,1.0,1.0,0,0.2550907690590428,0.31359137953669,0.2072266332136951,,,,,,,,,0.10679504676520024,0.4021055171921747,0.33178350493998104,0.9598191497164256,0.0,6708.80126953125,50.37442398071289,0.31359137953669,4052.267333984375,2781.51123046875,50.692264556884766,0.5146778467106113,0.2857142857142857,0.16666666666666666,1.0,1,6,1,0.31359137953669,"[""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.2655811905860901, ""chart_2"": 0.0, ""chart_3"": 0.05426985025405884, ""chart_4"": 0.22742658853530884, ""chart_5"": 0.31359137953669, ""chart_6"": 0.013513505458831787}",0,regular_grid,0.5675913185867476,512,246,0.01714939024390244,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.31359137953669, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.01714939024390244, ""counterfactual_noop_mse"": 4052.267333984375, ""prediction_mse"": 2781.51123046875}]",,,,,,
synthetic_sample_910160,synthetic/sample_910160,synthetic,synthetic_augmented_qc,game_analytics,dashboard_aug_0152,6,gantt;multi_line;histogram;pie;stacked_bar;candlestick,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,1,5367x2968,ok,0,1.0,1.0,0,0.34042898286894596,0.3888491965121397,0.30081244443360566,,,,,,,,,0.13242445690783364,0.6833188433545937,0.42919612590222894,0.8704966117921318,0.0,2948.37060546875,30.22195053100586,0.3888491965121397,16577.140625,10131.1328125,26.392290115356445,0.27566756675667564,0.8,0.6666666666666666,1.0,4,6,4,0.23781716449670098,"[""chart_1"", ""chart_2"", ""chart_4"", ""chart_5""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.006674123407604223, ""chart_2"": 0.0, ""chart_3"": 0.5654150545597076, ""chart_4"": 0.37635677944907814, ""chart_5"": 0.5682377551301215, ""chart_6"": 0.7518247663974762}",0,regular_grid,0.5675913185867476,512,246,0.07381383384146341,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.3888491965121397, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.07381383384146341, ""counterfactual_noop_mse"": 16577.140625, ""prediction_mse"": 10131.1328125}]",,,,,,
synthetic_sample_900579,synthetic/sample_900579,synthetic,synthetic_augmented_qc,air_quality,dashboard_aug_0116,6,ecdf;heatmap;box;strip_plot;violin;density,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label growth with growth (updated) wherever it appears.,1,1,5371x2972,ok,0,1.0,1.0,0,0.1270513381276831,0.09058037260314247,0.15689121901139813,,,,,,,,,0.030773414874709092,0.7998740049844788,0.491002312756882,0.6378671926591366,0.0,2184.52880859375,21.135665893554688,0.09058037260314247,6404.0048828125,5823.927734375,15.58208179473877,0.18154998086097598,1.0,1.0,1.0,6,6,6,0.261498385140013,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.44567854125322376, ""chart_2"": 0.0, ""chart_3"": 0.4090048112261469, ""chart_4"": 0.1436038330224175, ""chart_5"": 0.12096583459447845, ""chart_6"": 0.4497372907438114}",0,regular_grid,0.5662266925738222,512,246,0.14958873221544716,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.09058037260314247, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14958873221544716, ""counterfactual_noop_mse"": 6404.0048828125, ""prediction_mse"": 5823.927734375}]",,,,,,
synthetic_sample_910173,synthetic/sample_910173,synthetic,synthetic_augmented_qc,media_streaming,dashboard_aug_0155,6,dual_axis_line_bar;heatmap;proportional_bar;area;box;multi_line,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series growth from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910374,synthetic/sample_910374,synthetic,synthetic_augmented_qc,financial_risk,dashboard_aug_0195,6,scatter;gantt;choropleth_map;histogram;box;dot_plot,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label growth with growth (updated) wherever it appears.,1,1,5361x2968,ok,0,1.0,1.0,0,0.3289498347963855,0.3659820938559245,0.29865071374767177,,,,,,,,,0.12408054142669664,0.7188254322269065,0.3864511043489203,0.5967436081927154,0.0,2953.41064453125,26.744298934936523,0.3659820938559245,7387.20556640625,4683.62060546875,23.230302810668945,0.24611789049726104,1.0,1.0,1.0,6,6,6,0.3728261572940758,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.3846898162940097, ""chart_2"": 0.5208835125704798, ""chart_3"": 0.0, ""chart_4"": 0.434165751499986, ""chart_5"": 0.4197042081964404, ""chart_6"": 0.47751365520353867}",0,regular_grid,0.5650574327257625,512,246,0.14052178607723578,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3659820938559245, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.14052178607723578, ""counterfactual_noop_mse"": 7387.20556640625, ""prediction_mse"": 4683.62060546875}]",,,,,,
synthetic_sample_910665,synthetic/sample_910665,synthetic,synthetic_augmented_qc,hospital_operations,dashboard_aug_0253,7,histogram;dual_axis_line_bar;funnel;stacked_area;horizontal_bar;radar;error_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series West from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900407,synthetic/sample_900407,synthetic,synthetic_augmented_qc,agriculture_food,dashboard_aug_0082,6,histogram;scatter;contour_density;hexbin;density;bubble,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,1,5367x2968,ok,0,1.0,1.0,0,0.26813087735298324,0.3070039518825067,0.2363256345561005,,,,,,,,,0.10455166671620063,0.5341837897232627,0.2656878330511812,0.9902010628425806,0.0,4446.32470703125,38.449790954589844,0.3070039518825067,6430.75146484375,4456.4853515625,38.41222381591797,0.40822701591374544,0.5,0.3333333333333333,1.0,2,6,2,0.3104739589322247,"[""chart_2"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.566230982542038, ""chart_2"": 0.3468940542199653, ""chart_3"": 0.08813655376434326, ""chart_4"": 0.0, ""chart_5"": 0.67657670378685, ""chart_6"": 0.2740538636444841}",0,regular_grid,0.5675913185867476,512,246,0.003676003556910569,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3070039518825067, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.003676003556910569, ""counterfactual_noop_mse"": 6430.75146484375, ""prediction_mse"": 4456.4853515625}]",,,,,,
synthetic_sample_910472,synthetic/sample_910472,synthetic,synthetic_augmented_qc,municipal_budget,dashboard_aug_0215,7,stacked_horizontal_bar;heatmap;sankey;choropleth_map;scatter;stacked_bar;error_bar,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900461,synthetic/sample_900461,synthetic,synthetic_augmented_qc,manufacturing_quality,dashboard_aug_0093,6,line;step_line;multi_line;funnel;gantt;area,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,1,5367x2968,ok,0,1.0,1.0,0,0.32284556145308213,0.3670704381184529,0.2866615714541424,,,,,,,,,0.1250075963915207,0.6573589039436352,0.25967199600577234,0.7283991755915861,0.0,2142.337646484375,26.335386276245117,0.3670704381184529,5770.7041015625,3652.44921875,24.227313995361328,0.32725080243301236,1.0,1.0,1.0,6,6,6,0.34605576899845936,"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.09003173970667383, ""chart_2"": 0.3075212984413253, ""chart_3"": 0.2741750399606716, ""chart_4"": 0.5587089345286822, ""chart_5"": 0.5088642717354682, ""chart_6"": 0.337033329617935}",0,regular_grid,0.5675913185867476,512,246,0.10456364329268293,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.3670704381184529, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.10456364329268293, ""counterfactual_noop_mse"": 5770.7041015625, ""prediction_mse"": 3652.44921875}]",,,,,,
synthetic_sample_910379,synthetic/sample_910379,synthetic,synthetic_augmented_qc,sports_performance,dashboard_aug_0196,7,stacked_area;gantt;violin;dual_axis_line_bar;scatter;candlestick;correlation_heatmap,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series baseline from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900229,synthetic/sample_900229,synthetic,synthetic_augmented_qc,nonprofit_programs,dashboard_aug_0046,6,treemap;choropleth_map;sankey;candlestick;radar;funnel,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,1,5411x2861,ok,0,1.0,1.0,0,0.0,0.0,0.0,,,,,,,,,0.0,0.5691678639789177,0.45726623376384784,0.9975101662381909,0.0,4446.44970703125,36.78233337402344,0.0,1805.43017578125,5470.81787109375,36.75596237182617,0.36934080343306713,0.0,0.0,0.0,0,6,0,1.0,[],"[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6""]",,,,0,"{""chart_1"": 0.0, ""chart_2"": 0.0, ""chart_3"": 0.835253432393074, ""chart_4"": 0.7862072438001633, ""chart_5"": 0.5853202641010284, ""chart_6"": 0.0}",0,regular_grid,0.6792093472382849,512,246,0.0009289253048780487,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009289253048780487, ""counterfactual_noop_mse"": 1805.43017578125, ""prediction_mse"": 5470.81787109375}]",,,,,,
synthetic_sample_910026,synthetic/sample_910026,synthetic,synthetic_augmented_qc,telecom_network,dashboard_aug_0126,7,bar;sankey;line;candlestick;strip_plot;correlation_heatmap;box,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series risk from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910180,synthetic/sample_910180,synthetic,synthetic_augmented_qc,research_lab,dashboard_aug_0156,6,stacked_bar;dot_plot;donut;grouped_bar;ecdf;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910659,synthetic/sample_910659,synthetic,synthetic_augmented_qc,urban_mobility,dashboard_aug_0252,7,stacked_area;multi_line;pie;dual_axis_line_bar;gantt;correlation_heatmap;sankey,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series Central from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900384,synthetic/sample_900384,synthetic,synthetic_augmented_qc,retail_ecommerce,dashboard_aug_0077,6,radar;error_bar;treemap;dual_axis_line_bar;pie;donut,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label priority with priority (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900065,synthetic/sample_900065,synthetic,synthetic_augmented_qc,tourism_hospitality,dashboard_aug_0013,6,violin;dual_axis_line_bar;pie;correlation_heatmap;donut;heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label East with East (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910601,synthetic/sample_910601,synthetic,synthetic_augmented_qc,labor_market,dashboard_aug_0241,7,dot_plot;funnel;correlation_heatmap;radar;strip_plot;stacked_area;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910470,synthetic/sample_910470,synthetic,synthetic_augmented_qc,marine_shipping,dashboard_aug_0214,7,waterfall;radar;contour_density;ecdf;heatmap;step_line;box,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label baseline with baseline (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900165,synthetic/sample_900165,synthetic,synthetic_augmented_qc,public_safety,dashboard_aug_0033,7,horizontal_bar;stacked_area;area;bar;step_line;grouped_bar;stacked_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910455,synthetic/sample_910455,synthetic,synthetic_augmented_qc,semiconductor_supply,dashboard_aug_0211,7,line;error_bar;horizontal_bar;sankey;box;gantt;heatmap,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900472,synthetic/sample_900472,synthetic,synthetic_augmented_qc,space_mission_ops,dashboard_aug_0095,7,stacked_horizontal_bar;scatter;proportional_bar;dot_plot;lollipop;waterfall;bubble,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label Central with Central (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900266,synthetic/sample_900266,synthetic,synthetic_augmented_qc,supply_chain,dashboard_aug_0054,7,bar;stacked_horizontal_bar;area;grouped_bar;horizontal_bar;stacked_area;stacked_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910346,synthetic/sample_910346,synthetic,synthetic_augmented_qc,agriculture_food,dashboard_aug_0190,7,density;step_line;pie;multi_line;choropleth_map;candlestick;stacked_area,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series North from the dashboard wherever it is plotted.,1,1,5367x3568,ok,0,1.0,1.0,0,0.15001804853520176,0.10510586280333489,0.1867643823158201,,,,,,,,,0.04583753008039067,0.7609688925348947,0.560239263769369,0.9303270837346512,0.0,1927.1663818359375,21.802167892456055,0.10510586280333489,7669.2626953125,6863.17822265625,19.127687454223633,0.21338581789061706,0.8333333333333333,0.7142857142857143,1.0,5,7,5,0.1997758383648826,"[""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_7""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.6608942449092865, ""chart_2"": 0.06459477376653677, ""chart_3"": 0.08977298393094216, ""chart_4"": 0.5552010283155306, ""chart_5"": 0.28931040581140344, ""chart_6"": 0.7495584785938263, ""chart_7"": 0.0}",0,regular_grid,0.7268470228940819,512,369,0.06143080962059621,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.10510586280333489, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.06143080962059621, ""counterfactual_noop_mse"": 7669.2626953125, ""prediction_mse"": 6863.17822265625}]",,,,,,
synthetic_sample_910711,synthetic/sample_910711,synthetic,synthetic_augmented_qc,media_streaming,dashboard_aug_0263,7,contour_density;histogram;bar;choropleth_map;stacked_area;multi_line;strip_plot,single_step,1,delete_category_or_series,relation_or_scope_aware,Remove the visible category or series East from the dashboard wherever it is plotted.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900016,synthetic/sample_900016,synthetic,synthetic_augmented_qc,climate_resilience,dashboard_aug_0004,7,hexbin;waterfall;bubble;density;scatter;histogram;contour_density,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label South with South (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_900037,synthetic/sample_900037,synthetic,synthetic_augmented_qc,game_analytics,dashboard_aug_0008,7,multi_line;step_line;gantt;funnel;line;choropleth_map;candlestick,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label North with North (updated) wherever it appears.,1,0,missing,failed,1,0.0,0.75,0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,[],,,,,,
synthetic_sample_910662,synthetic/sample_910662,synthetic,synthetic_augmented_qc,hospital_operations,dashboard_aug_0253,7,histogram;dual_axis_line_bar;funnel;stacked_area;horizontal_bar;radar;error_bar,single_step,1,rename_label,relation_or_scope_aware,Replace the visible label risk with risk (updated) wherever it appears.,1,1,4496x3568,ok,0,1.0,1.0,0,0.225179499039804,0.21330504076004683,0.23489496490505984,,,,,,,,,0.08671379277007767,0.6362960582758498,0.47518430120223726,0.9963974801152196,0.0,2697.215087890625,28.550683975219727,0.21330504076004683,6362.32373046875,5005.2080078125,28.51267433166504,0.328643972563529,0.25,0.14285714285714285,1.0,1,7,1,0.1911676806357127,"[""chart_6""]","[""chart_1"", ""chart_2"", ""chart_3"", ""chart_4"", ""chart_5"", ""chart_6"", ""chart_7""]",,,,0,"{""chart_1"": 0.4993048906326294, ""chart_2"": 0.515876829624176, ""chart_3"": 0.21624106168746948, ""chart_4"": 0.29431748390197754, ""chart_5"": 0.2517779469490051, ""chart_6"": 0.1911676806357127, ""chart_7"": 0.7465983629226685}",0,regular_grid,0.6775413625255469,512,369,0.0014502879403794039,1,1,1,1.0,"[{""operation_index"": 1, ""operation"": ""rename_label"", ""score"": 0.21330504076004683, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0014502879403794039, ""counterfactual_noop_mse"": 6362.32373046875, ""prediction_mse"": 5005.2080078125}]",,,,,,
